restaurant_id,name,cuisine_primary,cuisine_tags,address_full,area,city,country,phone,rating_overall,rating_google,rating_tripadvisor,review_count_total,review_count_google,review_count_tripadvisor,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_percent,star_4_percent,star_3_percent,star_2_percent,star_1_percent,price_category,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,delivery_available,outdoor_seating,reservation_required,cash_only,credit_cards_accepted,wifi_available,wheelchair_accessible,takeaway_available,parking_available,live_music,pet_friendly,kids_friendly,menu_items,menu_link,website,data_source,source_url,scraped_date,last_updated
src3_044,Aurelia,Unknown,Unknown,"Port Entrance st. Qassam square, Tyre Lebanon",Port Entrance st. Qassam square,Tyre,Lebanon,,4.7,,4.7,27,0,27,6,4,0,0,0,60.0,40.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://aureliarestaurant.wix.com/lounge#,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_045,Avocado,Unknown,Unknown,"Shura Street, Haret Hreik 2827 Lebanon",Shura Street,Beirut,Lebanon,,4.0,,4.0,4,0,4,3,0,0,0,1,75.0,0.0,0.0,0.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/avocado.lebanon/,source3,https://www.tripadvisor.com/Restaurant_Review-g15296524-d15148282-Reviews-Avocado-Haret_Hreik_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_046,Ayloul,Unknown,Unknown,"Saint-Martin-Saint-Charbel Road, Aannaya Lebanon",Saint-Martin-Saint-Charbel Road,Byblos,Lebanon,,1.0,,1.0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/ayloulrestaurant/,source3,https://www.tripadvisor.com/Restaurant_Review-g15276332-d15118302-Reviews-Ayloul-Aannaya_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_047,Bachir,Unknown,Unknown,"Main Street Cornish Al Mazraa, Beirut Lebanon",Main Street Cornish Al Mazraa,Beirut,Lebanon,,4.8,,4.8,5,0,5,6,2,0,0,0,75.0,25.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://bachir.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d13392989-Reviews-Bachir-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_048,Bahri Bay,Unknown,Unknown,"Old Beirut Road Miramar Resort, Hotel & Spa, Kalamoun, Tripoli Lebanon",Old Beirut Road Miramar Resort,Tripoli,Lebanon,,4.8,,4.8,4,0,4,3,1,0,0,0,75.0,25.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.miramar-lb.com/#restaurants,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d12048735-Reviews-Bahri_Bay-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_049,Bake & Cake,Unknown,Unknown,"Ashraf Kabbara Street, Tripoli Lebanon",Ashraf Kabbara Street,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d14128893-Reviews-Bake_Cake-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_050,Bakers Bar,Unknown,Unknown,"Jeita Highway, Zouk Mosbeh Lebanon",Jeita Highway,Jounieh,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.bakers-bar.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g12972159-d16942494-Reviews-Bakers_Bar-Zouk_Mosbeh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_051,Bamboo,Unknown,Unknown,Borj Ech Chemali Lebanon,Unknown,Tyre,Lebanon,,4.0,,4.0,2,0,2,1,0,1,0,0,50.0,0.0,50.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/vietnamese.resto/,source3,https://www.tripadvisor.com/Restaurant_Review-g24071599-d15149184-Reviews-Bamboo-Borj_Ech_Chemali_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_052,Bamboo,Unknown,Unknown,Tyre Lebanon,Unknown,Tyre,Lebanon,,4.5,,4.5,2,0,2,1,1,0,0,0,50.0,50.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/vietnamese.resto/,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d15151027-Reviews-Bamboo-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_053,Bamboo Asian Cuisine,Unknown,Unknown,"The village food court, Kferhata, Zgharta Lebanon",The village food court,Zgharta,Lebanon,,4.9,,4.9,7,0,7,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://bambooasiancuisine.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g4283699-d16727472-Reviews-Bamboo_Asian_Cuisine-Zgharta_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_054,Bar Nouveau,Unknown,Unknown,"Pasteur Gemmayze, Beirut Lebanon",Pasteur Gemmayze,Beirut,Lebanon,,3.0,,3.0,1,0,1,0,0,1,0,0,0.0,0.0,100.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://emenus.net/barnouveau.lb,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33995122-Reviews-Bar_Nouveau-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_055,Bar du Port,Unknown,Unknown,"Charles Helou Avenue, Saifi, Beirut Lebanon",Charles Helou Avenue,Beirut,Lebanon,,3.6,,3.6,29,0,29,2,1,1,0,1,40.0,20.0,20.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,http://www.barduportbeirut.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12839374-Reviews-Bar_du_Port-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_056,Barakit Asmat Cafe Bistro,Unknown,Unknown,"149 Street 12, House Street Leading To Bahsa Beach, Batroun Lebanon",149 Street 12,Batroun,Lebanon,,4.8,,4.8,5,0,5,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://instagram.com/barakitasmat?igshid=ymmymta2m2y=,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d25150709-Reviews-Barakit_Asmat_Cafe_Bistro-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_057,Baroud Restaurant,Unknown,Unknown,"Tyre's Old Souk Fishermen Port, Tyre Lebanon",Unknown,Tyre,Lebanon,,4.8,,4.8,8,0,8,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/Foul.Baroud.Hisham.Baroud,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d10379428-Reviews-Baroud_Restaurant-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_058,Barrio 67,Unknown,Unknown,"Old Souks, Batroun Lebanon",Old Souks,Batroun,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d17679012-Reviews-Barrio_67-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_059,Batchig Zaitunay Bay,Unknown,Unknown,"Zaitunay Bay, Beirut Marina, Beirut, Beirut Lebanon",Zaitunay Bay,Beirut,Lebanon,,4.2,,4.2,5,0,5,3,0,0,0,1,75.0,0.0,0.0,0.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.batchig.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d26207588-Reviews-Batchig_Zaitunay_Bay-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_060,Baytna,Unknown,Unknown,"32 Road, Tripoli Lebanon",32 Road,Tripoli,Lebanon,,4.3,,4.3,57,0,57,2,1,0,0,0,66.7,33.3,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.AliBak.com,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d2327828-Reviews-Baytna-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_061,Bchara Sweets,Unknown,Unknown,"Main Street, Zgharta Lebanon",Main Street,Zgharta,Lebanon,,4.7,,4.7,3,0,3,2,1,0,0,0,66.7,33.3,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/bchara.sweets.zgharta/,source3,https://www.tripadvisor.com/Restaurant_Review-g4283699-d9875556-Reviews-Bchara_Sweets-Zgharta_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_062,Beautifoul Restaurant,Unknown,Unknown,"Behind Monla Hospital, Tripoli 00000 Lebanon",Behind Monla Hospital,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/profile.php?id=61550711756294,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d26856139-Reviews-Beautifoul_Restaurant-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_063,Bebabel Batroun,Unknown,Unknown,"Batroun Bahsa, Batroun 0000 Lebanon",Unknown,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://bebabellebanon.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d33363506-Reviews-Bebabel_Batroun-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_064,Bebabel Batroun Bahsa,Unknown,Unknown,"Batroun Bahsa Bay, Batroun Lebanon",Unknown,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://bebabellebanon.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d33364729-Reviews-Bebabel_Batroun_Bahsa-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_065,Bedo's Bakery,Unknown,Unknown,"Hardini Street, Batroun Lebanon",Hardini Street,Batroun,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/BedosBakery/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d14990665-Reviews-Bedo_s_Bakery-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_066,Beirut cellar,Unknown,Unknown,"Chaccour Trad Street Tabaris, Beirut Lebanon",Chaccour Trad Street Tabaris,Beirut,Lebanon,,4.1,,4.1,40,0,40,3,1,0,0,1,60.0,20.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.beirutna.com/restaurant.aspx/Beirut/Ash,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d1020934-Reviews-Beirut_cellar-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_067,Beit Al Samak,Unknown,Unknown,"New Corniche Road Next to Halabi Cafe, Sidon Lebanon",New Corniche Road Next to Halabi Cafe,Sidon,Lebanon,,4.8,,4.8,95,0,95,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/BeitAlSamak,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d4352020-Reviews-Beit_Al_Samak-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_068,Beit El Mina,Unknown,Unknown,"Labban Street Across Beit El Nessim Tripoli, Mina Lebanon",Unknown,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/beit.el.mina/,source3,https://www.tripadvisor.com/Restaurant_Review-g12877927-d26660319-Reviews-Beit_El_Mina-Mina_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_069,Beitrouna,Unknown,Unknown,"Batroun Village Club, Batroun Lebanon",Unknown,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://Beitrouna.com,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d17093946-Reviews-Beitrouna-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_070,Belly Box,Unknown,Unknown,"Souk Sed, Jezzine Lebanon",Souk Sed,Saida,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1955925-d34103348-Reviews-Belly_Box-Jezzine_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_071,Better From Scratch,Unknown,Unknown,"Amir Omar Street, Beirut 60170 Lebanon",Amir Omar Street,Beirut,Lebanon,,4.8,,4.8,5,0,5,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/pg/Better-From-Scratch-373885272777554/about/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12460440-Reviews-Better_From_Scratch-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_072,Beyond Falafel,Unknown,Unknown,"Bourj Abi Haidar, Main Road, Beirut 0000 Lebanon",Bourj Abi Haidar,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/beyondfalafel/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d16851971-Reviews-Beyond_Falafel-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_073,Big Mike's Burgers,Unknown,Unknown,"1400 Street 11, Batroun, Batroun Lebanon",1400 Street 11,Batroun,Lebanon,,4.4,,4.4,7,0,7,4,0,0,0,1,80.0,0.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d24988187-Reviews-Big_Mike_s_Burgers-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_074,BillyBoyz,Unknown,Unknown,"Romain street Old souk, Byblos, Lubnan, Byblos Lebanon",Romain street Old souk,Byblos,Lebanon,,4.5,,4.5,2,0,2,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d26449730-Reviews-BillyBoyz-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_075,Bint El Chalabiya,Unknown,Unknown,"Byblos, Mastita Seaside Road Bint El Chalabiya Building, Byblos 4507 Lebanon",Mastita Seaside Road Bint El Chalabiya Building,Byblos,Lebanon,,3.0,,3.0,1,0,1,0,0,1,0,0,0.0,0.0,100.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d19122856-Reviews-Bint_El_Chalabiya-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_076,Bistr'eau,Unknown,Unknown,"Mina street, Batroun Lebanon",Mina street,Batroun,Lebanon,,4.5,,4.5,44,0,44,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/BistreauBatroun/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d12839322-Reviews-Bistr_eau-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_077,Bits & Pizza,Unknown,Unknown,"Elysee Street Centre el harf, Byblos Lebanon",Elysee Street Centre el harf,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d17847593-Reviews-Bits_Pizza-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_078,Black Barn,Unknown,Unknown,"Mestita Highway, Byblos Lebanon",Mestita Highway,Byblos,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d23031581-Reviews-Black_Barn-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_079,Blu Shisha Lounge & Grill,Unknown,Unknown,"Corniche Street, Sur Lebanon",Corniche Street,Tyre,Lebanon,,4.5,,4.5,2,0,2,2,2,0,0,0,50.0,50.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/BluShishaLounge/,source3,https://www.tripadvisor.com/Restaurant_Review-g319817-d11961652-Reviews-Blu_Shisha_Lounge_Grill-Sur_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_080,Blue Ivy,Unknown,Unknown,"Jeita Highway facing AUDI bank, Mazraat El Ras, Jeita Lebanon",Jeita Highway facing AUDI bank,Jounieh,Lebanon,,2.7,,2.7,3,0,3,0,1,1,0,1,0.0,33.3,33.3,0.0,33.3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,,,http://www.facebook.com/blueivyrestaurant/?ref=nf,source3,https://www.tripadvisor.com/Restaurant_Review-g12862700-d11998355-Reviews-Blue_Ivy-Jeita_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_081,Boho Resto-pub,Unknown,Unknown,"Minot, Tripoli Lebanon",Minot,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d25252005-Reviews-Boho_Resto_pub-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_082,Botaniste,Unknown,Unknown,"Boutros Dagher Street, Beirut Lebanon",Boutros Dagher Street,Beirut,Lebanon,,5.0,,5.0,4,0,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.botaniste.online,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d27698505-Reviews-Botaniste-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_083,Botaniste,Unknown,Unknown,"Boutros Dagher, Beirut Lebanon",Boutros Dagher,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.botaniste.online,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d32598469-Reviews-Botaniste-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_084,Bristot Germanos,Unknown,Unknown,"Rue Huvelin Near Yared Pharmacy, Beirut Lebanon",Rue Huvelin Near Yared Pharmacy,Beirut,Lebanon,,4.5,,4.5,6,0,6,2,3,0,0,0,40.0,60.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d13205527-Reviews-Bristot_Germanos-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_085,Burger Experiment,Unknown,Unknown,"Old Rail Road Next to Naddaf Bakery, Sidon 1600 Lebanon",Old Rail Road Next to Naddaf Bakery,Sidon,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/BurgerExperimentLB/,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d14868545-Reviews-Burger_Experiment-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_086,Burgery,Unknown,Unknown,"Doctors Syndicate Street, Tripoli Lebanon",Doctors Syndicate Street,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://burgery.net/,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d33955679-Reviews-Burgery-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
